,no2,city,pre_lockdown_model,dummy,lockdown_model,weekday,class,year
2020-07-21,3.2978260869565217,StGallen_Stuelegg,3.1334500721776752,3.0854237551537858,1.5204921129018403,1,no traffic,2020
2020-07-22,5.3341666666666665,StGallen_Stuelegg,4.601093307128556,4.898012077742559,5.83097096138877,2,no traffic,2020
2020-07-23,3.002083333333333,StGallen_Stuelegg,3.4701207885888428,3.503948642990964,6.254899842549772,3,no traffic,2020
2020-07-24,2.9095454545454547,StGallen_Stuelegg,2.0757980556408127,1.9034299491898112,4.4926491139491525,4,no traffic,2020
2020-07-25,1.7837500000000002,StGallen_Stuelegg,3.2330944620326045,3.498050324897784,5.202974301815273,5,no traffic,2020
2020-07-26,1.6079166666666664,StGallen_Stuelegg,2.008928544114669,2.6741186435735846,1.9051934456898023,6,no traffic,2020
2020-07-27,2.700000000000001,StGallen_Stuelegg,3.3328974764285384,3.3328974764285384,2.055741962718291,0,no traffic,2020
2020-07-28,2.2858333333333336,StGallen_Stuelegg,2.9782970085614084,2.9326487189669725,1.367717076715027,1,no traffic,2020
2020-07-29,3.985,StGallen_Stuelegg,4.559160170719126,4.8533729029027874,5.786331786548999,2,no traffic,2020
2020-07-30,5.669565217391304,StGallen_Stuelegg,5.021288155309061,5.07023728848836,7.821188488047168,3,no traffic,2020
2020-07-31,2.7524999999999995,StGallen_Stuelegg,6.538628012217059,5.995679758560755,8.584898923320097,4,no traffic,2020
2020-08-01,2.7704166666666667,StGallen_Stuelegg,3.542100525726883,3.832379795995761,5.53730377291325,5,no traffic,2020
2020-08-02,1.894782608695652,StGallen_Stuelegg,2.546012617662468,3.3890403058936136,2.6201151080098315,6,no traffic,2020
2020-08-03,1.7025000000000003,StGallen_Stuelegg,4.201560195231395,4.201560195231395,2.924404681521148,0,no traffic,2020
2020-08-04,2.055833333333333,StGallen_Stuelegg,7.267255273177284,7.155870219130269,5.590938576878323,1,no traffic,2020
2020-08-05,2.8969565217391313,StGallen_Stuelegg,4.508957856222772,4.799930921547442,5.732889805193653,2,no traffic,2020
2020-08-06,3.832916666666668,StGallen_Stuelegg,6.020261082648012,6.078948525470251,8.82989972502906,3,no traffic,2020
2020-08-07,4.642083333333335,StGallen_Stuelegg,10.284567149930202,9.430567233857257,12.0197863986166,4,no traffic,2020
2020-08-08,2.6969565217391307,StGallen_Stuelegg,5.3254202330325064,5.761844633721294,7.466768610638783,5,no traffic,2020
2020-08-09,2.3895833333333334,StGallen_Stuelegg,4.604181521330159,6.128703621965758,5.359778424081975,6,no traffic,2020
2020-08-10,3.3233333333333337,StGallen_Stuelegg,4.990677917717597,4.990677917717597,3.7135224040073496,0,no traffic,2020
2020-08-11,2.7817391304347825,StGallen_Stuelegg,4.589022624865485,4.51868678088045,2.9537551386285044,1,no traffic,2020
2020-08-12,4.378749999999998,StGallen_Stuelegg,4.265759814535068,4.5410387700615775,5.473997653707789,2,no traffic,2020
2020-08-13,1.95375,StGallen_Stuelegg,3.346504694820614,3.379127499751402,6.130078699310211,3,no traffic,2020
2020-08-14,2.237391304347826,StGallen_Stuelegg,4.116943434551295,3.7750846770237376,6.364303841783078,4,no traffic,2020
2020-08-15,2.0604166666666663,StGallen_Stuelegg,5.193981613532999,5.619634466018581,7.32455844293607,5,no traffic,2020
2020-08-16,1.7183333333333335,StGallen_Stuelegg,5.197911390605513,6.919027457687564,6.150102259803782,6,no traffic,2020
2020-08-17,2.2004347826086947,StGallen_Stuelegg,3.0056356865140716,3.0056356865140716,1.7284801728038244,0,no traffic,2020
2020-08-18,1.3608333333333336,StGallen_Stuelegg,3.0042480481763016,2.9582020075959123,1.3932703653439669,1,no traffic,2020
2020-08-19,3.447083333333333,StGallen_Stuelegg,3.3318978565079207,3.546912625678764,4.479871509324975,2,no traffic,2020
2020-08-20,2.6608695652173915,StGallen_Stuelegg,4.490212990030828,4.5339850315576715,7.284936231116481,3,no traffic,2020
2020-08-21,3.912083333333333,StGallen_Stuelegg,3.998299902280125,3.6662929513599907,6.255512116119332,4,no traffic,2020
2020-08-22,2.146666666666667,StGallen_Stuelegg,3.3150353912778376,3.5867064088862834,5.2916303858037725,5,no traffic,2020
2020-08-23,1.0121739130434784,StGallen_Stuelegg,1.9296236298508402,2.5685545355911534,1.799629337707371,6,no traffic,2020
2020-08-24,1.8395833333333336,StGallen_Stuelegg,2.9205279243825855,2.9205279243825855,1.6433724106723382,0,no traffic,2020
2020-08-25,3.5962500000000013,StGallen_Stuelegg,2.4615666896515407,2.4238383137433552,0.8589066714914098,1,no traffic,2020
2020-08-26,1.6682608695652172,StGallen_Stuelegg,1.22371828467251,1.3026875435875387,2.2356464272337497,2,no traffic,2020
2020-08-27,3.92,StGallen_Stuelegg,3.0514291680957655,3.081175481813769,5.832126681372578,3,no traffic,2020
2020-08-28,2.648333333333333,StGallen_Stuelegg,3.144887126456173,2.8837450382283087,5.47296420298765,4,no traffic,2020
2020-08-29,0.16217391304347828,StGallen_Stuelegg,4.671049615484495,5.053847580681802,6.7587715575992915,5,no traffic,2020
2020-08-30,1.28875,StGallen_Stuelegg,4.511722417819491,6.005629750976016,5.236704553092234,6,no traffic,2020
2020-08-31,3.342500000000001,StGallen_Stuelegg,5.737812499563777,5.737812499563777,4.46065698585353,0,no traffic,2020
2020-09-01,2.8547826086956527,StGallen_Stuelegg,5.271560481777817,5.190763395793768,3.6258317535418225,1,no traffic,2020
2020-09-02,4.988333333333333,StGallen_Stuelegg,5.793681444862696,6.167560576866512,7.100519460512723,2,no traffic,2020
2020-09-03,2.9699999999999998,StGallen_Stuelegg,6.206104981583167,6.266604090551259,9.017555290110067,3,no traffic,2020
2020-09-04,6.423478260869565,StGallen_Stuelegg,4.4141507206063615,4.0476127526028405,6.636831917362182,4,no traffic,2020
2020-09-05,1.9091666666666665,StGallen_Stuelegg,2.0164582265406152,2.1817093305893254,3.8866333075068145,5,no traffic,2020
2020-09-06,3.9087500000000017,StGallen_Stuelegg,5.321163924816882,7.083090983275811,6.314165785392029,6,no traffic,2020
2020-09-07,4.231304347826088,StGallen_Stuelegg,5.687390098017825,5.687390098017825,4.410234584307577,0,no traffic,2020
2020-09-08,5.110833333333334,StGallen_Stuelegg,8.519764646280123,8.389182409944441,6.8242507676924955,1,no traffic,2020
2020-09-09,4.3175,StGallen_Stuelegg,5.51320663085988,5.86898610015247,6.801944983798681,2,no traffic,2020
2020-09-10,5.814347826086956,StGallen_Stuelegg,6.372403281368769,6.4345235196909085,9.185474719249717,3,no traffic,2020
2020-09-11,6.373333333333332,StGallen_Stuelegg,6.721495250933692,6.163362244799249,8.75258140955859,4,no traffic,2020
2020-09-12,3.030416666666666,StGallen_Stuelegg,5.695095144345204,6.161814835275802,7.866738812193291,5,no traffic,2020
2020-09-13,3.8260869565217384,StGallen_Stuelegg,5.205942844214013,6.929718260948041,6.160793063064259,6,no traffic,2020
2020-09-14,5.8270833333333325,StGallen_Stuelegg,7.790091887477925,7.790091887477925,6.512936373767678,0,no traffic,2020
2020-09-15,3.6154166666666665,StGallen_Stuelegg,5.336194633562428,5.254406901423924,3.689475259171979,1,no traffic,2020
2020-09-16,3.1534782608695653,StGallen_Stuelegg,3.850428643372787,4.098905355930629,5.031864239576841,2,no traffic,2020
2020-09-17,6.168333333333332,StGallen_Stuelegg,4.65337982969352,4.698742474093186,7.4496936736519945,3,no traffic,2020
2020-09-18,7.512083333333334,StGallen_Stuelegg,7.0749969280239995,6.487510192348413,9.076729357107755,4,no traffic,2020
2020-09-19,4.326956521739132,StGallen_Stuelegg,5.416314301933821,5.860187577605352,7.565111554522841,5,no traffic,2020
2020-09-20,3.299166666666667,StGallen_Stuelegg,4.357141770521868,5.799864846054315,5.030939648170532,6,no traffic,2020
2020-09-21,4.317826086956522,StGallen_Stuelegg,4.601986859667676,4.601986859667676,3.3248313459574286,0,no traffic,2020
2020-09-22,3.62875,StGallen_Stuelegg,3.7358438346326572,3.678584642298018,2.1136530000460727,1,no traffic,2020
2020-09-23,1.833333333333333,StGallen_Stuelegg,2.514105602349974,2.6763464209586703,3.6093053046048817,2,no traffic,2020
2020-09-24,1.9221739130434785,StGallen_Stuelegg,3.1760827796867037,3.2070442569337296,5.957995456492538,3,no traffic,2020
2020-09-25,1.3008333333333335,StGallen_Stuelegg,4.413655052821543,4.047158243598988,6.636377408358329,4,no traffic,2020
2020-09-26,1.2229166666666669,StGallen_Stuelegg,1.5471730717115153,1.6739657098577498,3.3788896867752394,5,no traffic,2020
2020-09-27,1.8743478260869568,StGallen_Stuelegg,4.069079205499449,5.416419910743509,4.647494712859727,6,no traffic,2020
2020-09-28,4.787916666666668,StGallen_Stuelegg,7.325878942354505,7.325878942354505,6.048723428644258,0,no traffic,2020
2020-09-29,1.5995833333333331,StGallen_Stuelegg,3.705108394677736,3.6483202837227715,2.083388641470826,1,no traffic,2020
2020-09-30,6.2556521739130435,StGallen_Stuelegg,6.10457177705198,6.498513352711611,7.4314722363578225,2,no traffic,2020
2020-10-01,3.8004166666666666,StGallen_Stuelegg,5.839264066471533,5.896187092121159,8.647138291679967,3,no traffic,2020
2020-10-02,1.4520833333333334,StGallen_Stuelegg,3.457440892838452,3.17034526797968,5.759564432739021,4,no traffic,2020
2020-10-03,1.5091304347826089,StGallen_Stuelegg,4.72873054098583,5.116255525318068,6.821179502235557,5,no traffic,2020
2020-10-04,1.5133333333333336,StGallen_Stuelegg,4.329117772062922,5.762561629388852,4.993636431505069,6,no traffic,2020
2020-10-05,1.91625,StGallen_Stuelegg,4.512443585605138,4.512443585605138,3.2352880718948906,0,no traffic,2020
2020-10-06,1.763043478260869,StGallen_Stuelegg,2.9550662187149204,2.909773986900945,1.3448423446489994,1,no traffic,2020
2020-10-07,0.7475000000000002,StGallen_Stuelegg,2.371682765966013,2.524732722606975,3.457691606253186,2,no traffic,2020
2020-10-08,1.7983333333333336,StGallen_Stuelegg,4.097531531139305,4.137475587409418,6.8884267869682265,3,no traffic,2020
2020-10-09,4.48217391304348,StGallen_Stuelegg,5.508113568415129,5.050736174055981,7.639955338815322,4,no traffic,2020
2020-10-10,1.6504166666666669,StGallen_Stuelegg,4.902980493396243,5.304785464607087,7.009709441524576,5,no traffic,2020
2020-10-11,1.6050000000000002,StGallen_Stuelegg,5.8908238621445905,7.841374926907224,7.072449729023441,6,no traffic,2020
2020-10-12,4.534782608695653,StGallen_Stuelegg,7.244682205119446,7.244682205119446,5.967526691409199,0,no traffic,2020
2020-10-13,4.3116666666666665,StGallen_Stuelegg,8.319467524923782,8.191955237949873,6.627023595697928,1,no traffic,2020
2020-10-14,6.5162499999999985,StGallen_Stuelegg,9.337388913718762,9.939951359629342,10.872910243275554,2,no traffic,2020
2020-10-15,7.1930434782608685,StGallen_Stuelegg,13.385278547327214,13.515762551030999,16.26671375058981,3,no traffic,2020
2020-10-16,7.129166666666666,StGallen_Stuelegg,14.643595304444379,13.42763463456956,16.016853799328903,4,no traffic,2020
2020-10-17,4.655,StGallen_Stuelegg,10.7057468105328,11.5830952508928,13.28801922781029,5,no traffic,2020
2020-10-18,4.638695652173913,StGallen_Stuelegg,8.075382375071971,10.749277582036727,9.980352384152946,6,no traffic,2020
2020-10-19,8.47375,StGallen_Stuelegg,10.84028767473206,10.84028767473206,9.563132161021812,0,no traffic,2020
2020-10-20,3.541304347826088,StGallen_Stuelegg,6.409768495255858,6.311526121287235,4.74659447903529,1,no traffic,2020
2020-10-21,8.797619047619047,StGallen_Stuelegg,4.974784203796234,5.295818077978406,6.228776961624617,2,no traffic,2020
2020-10-22,7.536086956521737,StGallen_Stuelegg,4.286549126156185,4.3283357867830965,7.079286986341906,3,no traffic,2020
2020-10-23,5.110416666666668,StGallen_Stuelegg,6.344702417119439,5.817857169017325,8.407076333776665,4,no traffic,2020
2020-10-24,0.8730434782608697,StGallen_Stuelegg,3.9133094128676897,4.234009684487015,5.938933661404504,5,no traffic,2020
2020-10-25,2.151666666666667,StGallen_Stuelegg,5.554425242763435,7.393589054983142,6.6246638570993595,6,no traffic,2020
2020-10-26,1.68125,StGallen_Stuelegg,4.939168643727632,4.939168643727632,3.6620131300173844,0,no traffic,2020
2020-10-27,1.683478260869565,StGallen_Stuelegg,4.962187437966932,4.8861321054936955,3.32120046324175,1,no traffic,2020
2020-10-28,0.8833333333333333,StGallen_Stuelegg,4.690465704013886,4.993151873904253,5.926110757550465,2,no traffic,2020
2020-10-29,1.5479166666666666,StGallen_Stuelegg,3.4419023625831437,3.4754551346856752,6.2264063342444835,3,no traffic,2020
2020-10-30,3.5530434782608693,StGallen_Stuelegg,3.782802339351704,3.468689666136397,6.057908830895738,4,no traffic,2020
2020-10-31,4.830416666666667,StGallen_Stuelegg,5.336512842919499,5.773846295929072,7.478770272846561,5,no traffic,2020
2020-11-01,0.0425,StGallen_Stuelegg,1.952572905427486,2.5991027030985556,1.8301775052147733,6,no traffic,2020
2020-11-02,1.0495652173913044,StGallen_Stuelegg,1.559963393875024,1.559963393875024,0.28280788016477665,0,no traffic,2020
2020-11-03,5.307916666666666,StGallen_Stuelegg,5.0151659882228925,4.938298654731146,3.373367012479201,1,no traffic,2020
2020-11-04,6.34625,StGallen_Stuelegg,8.869078354051528,9.441419679380502,10.374378563026713,2,no traffic,2020
2020-11-05,10.342173913043476,StGallen_Stuelegg,13.041718240534134,13.16885310778286,15.91980430734167,3,no traffic,2020
2020-11-06,15.942916666666667,StGallen_Stuelegg,16.503252760756563,15.132871657968746,17.722090822728088,4,no traffic,2020
2020-11-07,6.590833333333332,StGallen_Stuelegg,9.92871920816431,10.742389330036154,12.447313306953644,5,no traffic,2020
2020-11-08,3.42,StGallen_Stuelegg,4.712561890712912,6.272970558295011,5.5040453604112285,6,no traffic,2020
2020-11-09,5.260833333333334,StGallen_Stuelegg,6.397196039292011,6.397196039292011,5.120040525581763,0,no traffic,2020
2020-11-10,10.635833333333332,StGallen_Stuelegg,11.535546882068397,11.358741820924685,9.79381017867274,1,no traffic,2020
2020-11-11,14.633478260869568,StGallen_Stuelegg,11.195624465332735,11.918102978722674,12.851061862368885,2,no traffic,2020
2020-11-12,6.062500000000001,StGallen_Stuelegg,6.354736088948082,6.416684101791826,9.167635301350634,3,no traffic,2020
2020-11-13,3.6529166666666666,StGallen_Stuelegg,4.985841448541981,4.571831980128255,7.161051144887597,4,no traffic,2020
2020-11-14,2.5313043478260875,StGallen_Stuelegg,4.463646751380872,4.8294478099104,6.534371786827889,5,no traffic,2020
2020-11-15,1.5683333333333334,StGallen_Stuelegg,2.6266022535574844,3.4963145284920305,2.727389330608248,6,no traffic,2020
2020-11-16,1.3341666666666665,StGallen_Stuelegg,3.549211016107309,3.549211016107309,2.2720555023970617,0,no traffic,2020
2020-11-17,5.86695652173913,StGallen_Stuelegg,8.47902953377598,8.34907164357062,6.784140001318674,1,no traffic,2020
2020-11-18,3.0587499999999994,StGallen_Stuelegg,4.262821228649366,4.537910550701768,5.470869434347979,2,no traffic,2020
2020-11-19,1.7074999999999998,StGallen_Stuelegg,3.5785605740587063,3.613445534393951,6.364396733952759,3,no traffic,2020
2020-11-20,6.25695652173913,StGallen_Stuelegg,9.830571265582352,9.014269819603323,11.603488984362663,4,no traffic,2020
2020-11-21,10.333333333333334,StGallen_Stuelegg,12.908743849850277,13.966630467580714,15.671554444498204,5,no traffic,2020
2020-11-22,5.573333333333334,StGallen_Stuelegg,7.541116366819177,10.03810709392658,9.269181896042799,6,no traffic,2020
2020-11-23,8.521304347826085,StGallen_Stuelegg,7.177855490204158,7.177855490204158,5.900699976493911,0,no traffic,2020
2020-11-24,15.773333333333335,StGallen_Stuelegg,12.470015176630687,12.278887541477603,10.713955899225658,1,no traffic,2020
2020-11-25,9.825416666666667,StGallen_Stuelegg,11.702936654027084,12.458153149746407,13.391112033392618,2,no traffic,2020
2020-11-26,4.2443478260869565,StGallen_Stuelegg,6.263009115675507,6.324062944458911,9.07501414401772,3,no traffic,2020
2020-11-27,14.349166666666665,StGallen_Stuelegg,10.310108497226862,9.45398770351952,12.043206868278862,4,no traffic,2020
2020-11-28,27.47,StGallen_Stuelegg,14.577787444461654,15.77245413186312,17.47737810878061,5,no traffic,2020
2020-11-29,12.062608695652175,StGallen_Stuelegg,11.300774562402564,15.042651483385905,14.273726285502123,6,no traffic,2020
2020-11-30,10.022916666666664,StGallen_Stuelegg,20.45052537453346,20.45052537453346,19.17336986082321,0,no traffic,2020
2020-12-01,7.570869565217392,StGallen_Stuelegg,8.263863680071918,8.137203631946273,6.572271989694327,1,no traffic,2020
2020-12-02,15.797083333333335,StGallen_Stuelegg,16.91535361243778,18.006938951801516,18.939897835447727,2,no traffic,2020
2020-12-03,7.730833333333332,StGallen_Stuelegg,12.105659205643956,12.223669068123918,14.974620267682727,3,no traffic,2020
2020-12-04,9.485652173913042,StGallen_Stuelegg,7.120549867779324,6.529280551256068,9.11849971601541,4,no traffic,2020
2020-12-05,11.385,StGallen_Stuelegg,12.323274718823946,13.33318145826326,15.03810543518075,5,no traffic,2020
2020-12-06,7.826666666666667,StGallen_Stuelegg,8.143042501572639,10.83934111676624,10.070415918882459,6,no traffic,2020
2020-12-07,8.020434782608694,StGallen_Stuelegg,12.56273220057076,12.56273220057076,11.285576686860512,0,no traffic,2020
2020-12-08,19.34875,StGallen_Stuelegg,14.689301206183385,14.46415862521439,12.899226982962444,1,no traffic,2020
2020-12-09,15.610833333333336,StGallen_Stuelegg,8.091659533161584,8.613832295250775,9.546791178896987,2,no traffic,2020
2020-12-10,17.834347826086958,StGallen_Stuelegg,15.132557309251823,15.280074348737156,18.031025548295965,3,no traffic,2020
2020-12-11,8.980833333333333,StGallen_Stuelegg,13.462410185776216,12.34453162062236,14.9337507853817,4,no traffic,2020
2020-12-12,1.8729166666666668,StGallen_Stuelegg,4.037721911088995,4.368617932076159,6.073541908993648,5,no traffic,2020
2020-12-13,3.0817391304347823,StGallen_Stuelegg,4.549952587623443,6.056518574333735,5.287593376449952,6,no traffic,2020
2020-12-14,2.8029166666666665,StGallen_Stuelegg,9.155905773514673,9.155905773514673,7.878750259804426,0,no traffic,2020
2020-12-15,3.6608333333333327,StGallen_Stuelegg,11.277979644343022,11.105122310314474,9.540190668062529,1,no traffic,2020
2020-12-16,7.716086956521739,StGallen_Stuelegg,9.058612641169347,9.643185035021327,10.576143918667539,2,no traffic,2020
